datetime,load
2024-01-05 16:35:00,4278.84
2024-01-05 16:40:00,4279.82
2024-01-05 16:45:00,4254.73
2024-01-05 16:50:00,4297.0
2024-01-05 16:55:00,4295.08
2024-01-05 17:00:00,4334.39
2024-01-05 17:05:00,4305.08
2024-01-05 17:10:00,4305.92
2024-01-05 17:15:00,4350.0
2024-01-05 17:20:00,4333.25
2024-01-05 17:25:00,4379.46
2024-01-05 17:30:00,4390.69
2024-01-05 17:35:00,4398.74
2024-01-05 17:40:00,4420.65
2024-01-05 17:45:00,4419.17
2024-01-05 17:50:00,4454.83
2024-01-05 17:55:00,4468.2
2024-01-05 18:00:00,4467.14
2024-01-05 18:05:00,4484.9
2024-01-05 18:10:00,4475.45
2024-01-05 18:15:00,4476.02
2024-01-05 18:20:00,4472.32
2024-01-05 18:25:00,4517.89
2024-01-05 18:30:00,4487.49
2024-01-05 18:35:00,4462.36
2024-01-05 18:40:00,4439.37
2024-01-05 18:45:00,4417.56
2024-01-05 18:50:00,4465.63
2024-01-05 18:55:00,4423.43
2024-01-05 19:00:00,4357.34
2024-01-05 19:05:00,4348.26
2024-01-05 19:10:00,4303.8
2024-01-05 19:15:00,4351.4
2024-01-05 19:20:00,4329.38
2024-01-05 19:25:00,4272.54
2024-01-05 19:30:00,4297.53
2024-01-05 19:35:00,4258.66
2024-01-05 19:40:00,4270.45
2024-01-05 19:45:00,4212.14
2024-01-05 19:50:00,4248.99
2024-01-05 19:55:00,4241.23
2024-01-05 20:00:00,4216.05
2024-01-05 20:05:00,4135.64
2024-01-05 20:10:00,4142.79
2024-01-05 20:15:00,4094.98
2024-01-05 20:20:00,4058.97
2024-01-05 20:25:00,4087.03
2024-01-05 20:30:00,4033.76
2024-01-05 20:35:00,4014.0
2024-01-05 20:40:00,4003.53
2024-01-05 20:45:00,4013.65
2024-01-05 20:50:00,4032.08
2024-01-05 20:55:00,3949.04
2024-01-05 21:00:00,3918.72
2024-01-05 21:05:00,3873.67
2024-01-05 21:10:00,3855.64
2024-01-05 21:15:00,3843.42
2024-01-05 21:20:00,3825.14
2024-01-05 21:25:00,3820.92
2024-01-05 21:30:00,3802.63
2024-01-05 21:35:00,3749.44
2024-01-05 21:40:00,3778.94
2024-01-05 21:45:00,3724.72
2024-01-05 21:50:00,3732.54
2024-01-05 21:55:00,3673.15
2024-01-05 22:00:00,3624.7
2024-01-05 22:05:00,3584.48
2024-01-05 22:10:00,3559.05
2024-01-05 22:15:00,3509.85
2024-01-05 22:20:00,3481.49
2024-01-05 22:25:00,3419.41
2024-01-05 22:30:00,3404.83
2024-01-05 22:35:00,3355.0
2024-01-05 22:40:00,3307.81
2024-01-05 22:45:00,3246.62
2024-01-05 22:50:00,3222.42
2024-01-05 22:55:00,3181.43
2024-01-05 23:00:00,3120.12
2024-01-05 23:05:00,3049.2
2024-01-05 23:10:00,3011.99
2024-01-05 23:15:00,2974.63
2024-01-05 23:20:00,2929.31
2024-01-05 23:25:00,2866.74
2024-01-05 23:30:00,2820.04
2024-01-05 23:35:00,2820.04
2024-01-05 23:40:00,2820.04
2024-01-05 23:45:00,2820.04
2024-01-05 23:50:00,2820.04
2024-01-05 23:55:00,2820.04
2024-01-07 00:00:00,2499.95
2024-01-07 00:05:00,2457.89
2024-01-07 00:10:00,2435.72
2024-01-07 00:15:00,2386.3
2024-01-07 00:20:00,2345.93
2024-01-07 00:25:00,2328.03
2024-01-07 00:30:00,2300.49
2024-01-07 00:35:00,2248.02
2024-01-07 00:40:00,2233.65
2024-01-07 00:45:00,2201.41
2024-01-07 00:50:00,2162.14
2024-01-07 00:55:00,2134.01
2024-01-07 01:00:00,2116.82
2024-01-07 01:05:00,2079.83
2024-01-07 01:10:00,2054.55
2024-01-07 01:15:00,2027.97
2024-01-07 01:20:00,2013.05
2024-01-07 01:25:00,1990.71
2024-01-07 01:30:00,1960.18
2024-01-07 01:35:00,1960.62
2024-01-07 01:40:00,1942.39
2024-01-07 01:45:00,1923.0
2024-01-07 01:50:00,1910.13
2024-01-07 01:55:00,1912.26
2024-01-07 02:00:00,1887.87
2024-01-07 02:05:00,1865.54
2024-01-07 02:10:00,1853.22
2024-01-07 02:15:00,1843.51
2024-01-07 02:20:00,1829.57
2024-01-07 02:25:00,1827.29
2024-01-07 02:30:00,1824.47
2024-01-07 02:35:00,1804.22
2024-01-07 02:40:00,1799.27
2024-01-07 02:45:00,1792.22
2024-01-07 02:50:00,1785.32
2024-01-07 02:55:00,1766.12
2024-01-07 03:00:00,1766.26
2024-01-07 03:05:00,1753.78
2024-01-07 03:10:00,1761.28
2024-01-07 03:15:00,1750.66
2024-01-07 03:20:00,1749.79
2024-01-07 03:25:00,1749.61
2024-01-07 03:30:00,1745.47
2024-01-07 03:35:00,1741.28
2024-01-07 03:40:00,1737.57
2024-01-07 03:45:00,1736.17
2024-01-07 03:50:00,1736.29
2024-01-07 03:55:00,1734.96
2024-01-07 04:00:00,1747.78
2024-01-07 04:05:00,1753.34
2024-01-07 04:10:00,1763.53
2024-01-07 04:15:00,1766.67
2024-01-07 04:20:00,1767.84
2024-01-07 04:25:00,1779.46
2024-01-07 04:30:00,1798.31
2024-01-07 04:35:00,1816.17
2024-01-07 04:40:00,1829.92
2024-01-07 04:45:00,1832.51
2024-01-07 04:50:00,1846.71
2024-01-07 04:55:00,1860.34
2024-01-07 05:00:00,1894.1
2024-01-07 05:05:00,1909.06
2024-01-07 05:10:00,1927.55
2024-01-07 05:15:00,1970.41
2024-01-07 05:20:00,1996.08
2024-01-07 05:25:00,1999.82
2024-01-07 05:30:00,2065.08
2024-01-07 05:35:00,2075.87
2024-01-07 05:40:00,2104.62
2024-01-07 05:45:00,2150.55
2024-01-07 05:50:00,2186.93
2024-01-07 05:55:00,2216.28
2024-01-07 06:00:00,2265.91
2024-01-07 06:05:00,2321.24
2024-01-07 06:10:00,2399.76
2024-01-07 06:15:00,2439.91
2024-01-07 06:20:00,2468.39
2024-01-07 06:25:00,2518.73
2024-01-07 06:30:00,2594.54
2024-01-07 06:35:00,2631.39
2024-01-07 06:40:00,2671.42
2024-01-07 06:45:00,2738.53
2024-01-07 06:50:00,2784.46
2024-01-07 06:55:00,2827.29
2024-01-07 07:00:00,2853.99
2024-01-07 07:05:00,2929.09
2024-01-07 07:10:00,2977.46
2024-01-07 07:15:00,3057.88
2024-01-07 07:20:00,3133.1
2024-01-07 07:25:00,3237.34
2024-01-07 07:30:00,3304.68
2024-01-07 07:35:00,3398.26
2024-01-07 07:40:00,3471.99
2024-01-07 07:45:00,3532.13
2024-01-07 07:50:00,3582.79
2024-01-07 07:55:00,3626.85
2024-01-07 08:00:00,3725.39
2024-01-07 08:05:00,3735.35
2024-01-07 08:10:00,3786.59
2024-01-07 08:15:00,3825.24
2024-01-07 08:20:00,3878.35
2024-01-07 08:25:00,3930.48
2024-01-07 08:30:00,3982.26
2024-01-07 08:35:00,4005.38
2024-01-07 08:40:00,4035.36
2024-01-07 08:45:00,4095.88
2024-01-07 08:50:00,4130.16
2024-01-07 08:55:00,4124.55
2024-01-07 09:00:00,4205.23
2024-01-07 09:05:00,4244.28
2024-01-07 09:10:00,4318.63
2024-01-07 09:15:00,4366.3
2024-01-07 09:20:00,4428.68
2024-01-07 09:25:00,4486.79
2024-01-07 09:30:00,4575.28
2024-01-07 09:35:00,4627.94
2024-01-07 09:40:00,4660.21
2024-01-07 09:45:00,4731.86
2024-01-07 09:50:00,4812.64
2024-01-07 09:55:00,4855.96
2024-01-07 10:00:00,4928.27
2024-01-07 10:05:00,4896.91
2024-01-07 10:10:00,4929.21
2024-01-07 10:15:00,4964.34
2024-01-07 10:20:00,4995.53
2024-01-07 10:25:00,5029.83
2024-01-07 10:30:00,5030.85
2024-01-07 10:35:00,5014.37
2024-01-07 10:40:00,5023.63
2024-01-07 10:45:00,5055.17
2024-01-07 10:50:00,5071.04
2024-01-07 10:55:00,5074.56
2024-01-07 11:00:00,5089.7
2024-01-07 11:05:00,5047.0
2024-01-07 11:10:00,5053.86
2024-01-07 11:15:00,5069.46
2024-01-07 11:20:00,5076.09
2024-01-07 11:25:00,5010.71
2024-01-07 11:30:00,5059.89
2024-01-07 11:35:00,5027.35
2024-01-07 11:40:00,4973.8
2024-01-07 11:45:00,4993.4
2024-01-07 11:50:00,4957.34
2024-01-07 11:55:00,4953.49
2024-01-07 12:00:00,4927.41
2024-01-07 12:05:00,4894.38
2024-01-07 12:10:00,4866.24
2024-01-07 12:15:00,4877.98
2024-01-07 12:20:00,4799.68
2024-01-07 12:25:00,4800.8
2024-01-07 12:30:00,4781.99
2024-01-07 12:35:00,4738.09
2024-01-07 12:40:00,4703.03
2024-01-07 12:45:00,4714.9
2024-01-07 12:50:00,4624.51
2024-01-07 12:55:00,4647.03
2024-01-07 13:00:00,4516.02
2024-01-07 13:05:00,4429.3
2024-01-07 13:10:00,4399.55
2024-01-07 13:15:00,4366.6
2024-01-07 13:20:00,4312.65
2024-01-07 13:25:00,4287.31
2024-01-07 13:30:00,4239.15
2024-01-07 13:35:00,4201.33
2024-01-07 13:40:00,4187.39
2024-01-07 13:45:00,4165.88
2024-01-07 13:50:00,4109.62
2024-01-07 13:55:00,4143.9
2024-01-07 14:00:00,4102.61
2024-01-07 14:05:00,4069.77
2024-01-07 14:10:00,4048.94
2024-01-07 14:15:00,4051.48
2024-01-07 14:20:00,3974.36
2024-01-07 14:25:00,3977.79
2024-01-07 14:30:00,3948.43
2024-01-07 14:35:00,3935.12
2024-01-07 14:40:00,3937.92
2024-01-07 14:45:00,3906.75
2024-01-07 14:50:00,3839.98
2024-01-07 14:55:00,3850.74
2024-01-07 15:00:00,3810.05
2024-01-07 15:05:00,3816.74
2024-01-07 15:10:00,3762.26
2024-01-07 15:15:00,3769.05
2024-01-07 15:20:00,3744.16
2024-01-07 15:25:00,3716.86
2024-01-07 15:30:00,3704.96
2024-01-07 15:35:00,3682.66
2024-01-07 15:40:00,3689.65
2024-01-07 15:45:00,3671.8
2024-01-07 15:50:00,3652.57
2024-01-07 15:55:00,3643.05
2024-01-07 16:00:00,3629.58
2024-01-07 16:05:00,3606.9
2024-01-07 16:10:00,3596.27
2024-01-07 16:15:00,3627.12
2024-01-07 16:20:00,3593.03
2024-01-07 16:25:00,3604.85
2024-01-07 16:30:00,3599.19
2024-01-07 16:35:00,3617.75
2024-01-07 16:40:00,3589.83
2024-01-07 16:45:00,3633.86
2024-01-07 16:50:00,3620.84
2024-01-07 16:55:00,3661.42
2024-01-07 17:00:00,3656.14
2024-01-07 17:05:00,3642.4
2024-01-07 17:10:00,3706.66
2024-01-07 17:15:00,3721.66
2024-01-07 17:20:00,3747.77
2024-01-07 17:25:00,3762.14
2024-01-07 17:30:00,3802.74
2024-01-07 17:35:00,3804.82
2024-01-07 17:40:00,3837.89
2024-01-07 17:45:00,3878.76
2024-01-07 17:50:00,3912.41
2024-01-07 17:55:00,3956.93
2024-01-07 18:00:00,3966.9
2024-01-07 18:05:00,3951.73
2024-01-07 18:10:00,3971.54
2024-01-07 18:15:00,3978.44
2024-01-07 18:20:00,4002.15
2024-01-07 18:25:00,3995.54
2024-01-07 18:30:00,4005.94
2024-01-07 18:35:00,4015.09
2024-01-07 18:40:00,4009.5
2024-01-07 18:45:00,3984.89
2024-01-07 18:50:00,4015.8
2024-01-07 18:55:00,3976.41
2024-01-07 19:00:00,3997.75
2024-01-07 19:05:00,3967.68
2024-01-07 19:10:00,3968.12
2024-01-07 19:15:00,3972.67
2024-01-07 19:20:00,3985.0
2024-01-07 19:25:00,3953.85
2024-01-07 19:30:00,3921.26
2024-01-07 19:35:00,3936.59
2024-01-07 19:40:00,3935.21
2024-01-07 19:45:00,3896.08
2024-01-07 19:50:00,3880.07
2024-01-07 19:55:00,3863.19
2024-01-07 20:00:00,3859.4
2024-01-07 20:05:00,3827.37
2024-01-07 20:10:00,3834.58
2024-01-07 20:15:00,3821.17
2024-01-07 20:20:00,3838.24
2024-01-07 20:25:00,3804.88
2024-01-07 20:30:00,3779.15
2024-01-07 20:35:00,3792.09
2024-01-07 20:40:00,3767.33
2024-01-07 20:45:00,3768.94
2024-01-07 20:50:00,3729.82
2024-01-07 20:55:00,3707.88
2024-01-07 21:00:00,3669.21
2024-01-07 21:05:00,3605.98
2024-01-07 21:10:00,3658.56
2024-01-07 21:15:00,3630.26
2024-01-07 21:20:00,3630.79
2024-01-07 21:25:00,3602.12
2024-01-07 21:30:00,3604.71
2024-01-07 21:35:00,3590.51
2024-01-07 21:40:00,3536.16
2024-01-07 21:45:00,3531.42
2024-01-07 21:50:00,3475.45
2024-01-07 21:55:00,3473.83
2024-01-07 22:00:00,3422.99
2024-01-07 22:05:00,3387.02
2024-01-07 22:10:00,3328.88
2024-01-07 22:15:00,3316.75
2024-01-07 22:20:00,3272.93
2024-01-07 22:25:00,3235.94
2024-01-07 22:30:00,3198.71
2024-01-07 22:35:00,3140.25
2024-01-07 22:40:00,3116.2
2024-01-07 22:45:00,3054.58
2024-01-07 22:50:00,3019.3
2024-01-07 22:55:00,2962.57
2024-01-07 23:00:00,2970.53
2024-01-07 23:05:00,2866.82
2024-01-07 23:10:00,2848.19
2024-01-07 23:15:00,2779.73
2024-01-07 23:20:00,2758.11
2024-01-07 23:25:00,2717.46
2024-01-07 23:30:00,2669.32
2024-01-07 23:35:00,2669.32
2024-01-07 23:40:00,2669.32
2024-01-07 23:45:00,2669.32
2024-01-07 23:50:00,2669.32
2024-01-07 23:55:00,2669.32
2024-01-08 00:00:00,2380.32
2024-01-08 00:05:00,2363.39
2024-01-08 00:10:00,2321.62
2024-01-08 00:15:00,2295.88
2024-01-08 00:20:00,2248.13
2024-01-08 00:25:00,2203.55
2024-01-08 00:30:00,2180.86
2024-01-08 00:35:00,2155.73
2024-01-08 00:40:00,2122.22
2024-01-08 00:45:00,2111.88
2024-01-08 00:50:00,2088.71
2024-01-08 00:55:00,2063.91
2024-01-08 01:00:00,2042.54
2024-01-08 01:05:00,2005.09
2024-01-08 01:10:00,1990.14
2024-01-08 01:15:00,1974.91
2024-01-08 01:20:00,1948.89
2024-01-08 01:25:00,1936.26
2024-01-08 01:30:00,1924.89
2024-01-08 01:35:00,1901.45
2024-01-08 01:40:00,1885.95
2024-01-08 01:45:00,1867.17
2024-01-08 01:50:00,1860.07
2024-01-08 01:55:00,1844.99
2024-01-08 02:00:00,1840.79
2024-01-08 02:05:00,1834.43
2024-01-08 02:10:00,1814.49
2024-01-08 02:15:00,1797.52
2024-01-08 02:20:00,1790.23
2024-01-08 02:25:00,1775.76
2024-01-08 02:30:00,1781.8
2024-01-08 02:35:00,1771.49
2024-01-08 02:40:00,1758.04
2024-01-08 02:45:00,1754.94
2024-01-08 02:50:00,1757.31
2024-01-08 02:55:00,1745.89
2024-01-08 03:00:00,1742.09
2024-01-08 03:05:00,1741.1
2024-01-08 03:10:00,1733.93
2024-01-08 03:15:00,1729.21
2024-01-08 03:20:00,1724.32
2024-01-08 03:25:00,1726.16
2024-01-08 03:30:00,1724.5
2024-01-08 03:35:00,1733.28
2024-01-08 03:40:00,1728.98
2024-01-08 03:45:00,1720.93
2024-01-08 03:50:00,1730.52
2024-01-08 03:55:00,1724.27
2024-01-08 04:00:00,1731.38
2024-01-08 04:05:00,1748.66
2024-01-08 04:10:00,1775.68
2024-01-08 04:15:00,1794.14
2024-01-08 04:20:00,1793.81
2024-01-08 04:25:00,1808.38
2024-01-08 04:30:00,1830.08
2024-01-08 04:35:00,1853.13
2024-01-08 04:40:00,1869.04
2024-01-08 04:45:00,1889.0
2024-01-08 04:50:00,1916.51
2024-01-08 04:55:00,1928.14
2024-01-08 05:00:00,1956.32
2024-01-08 05:05:00,2023.43
2024-01-08 05:10:00,2074.23
2024-01-08 05:15:00,2125.09
2024-01-08 05:20:00,2169.61
2024-01-08 05:25:00,2201.53
2024-01-08 05:30:00,2256.34
2024-01-08 05:35:00,2332.16
2024-01-08 05:40:00,2385.87
2024-01-08 05:45:00,2438.33
2024-01-08 05:50:00,2510.26
2024-01-08 05:55:00,2575.27
2024-01-08 06:00:00,2646.97
2024-01-08 06:05:00,2772.35
2024-01-08 06:10:00,2883.49
2024-01-08 06:15:00,3000.68
2024-01-08 06:20:00,3094.19
2024-01-08 06:25:00,3154.45
2024-01-08 06:30:00,3245.46
2024-01-08 06:35:00,3339.22
2024-01-08 06:40:00,3416.98
2024-01-08 06:45:00,3514.81
2024-01-08 06:50:00,3587.42
2024-01-08 06:55:00,3596.8
2024-01-08 07:00:00,3665.09
2024-01-08 07:05:00,3728.72
2024-01-08 07:10:00,3854.49
2024-01-08 07:15:00,3896.56
2024-01-08 07:20:00,3976.13
2024-01-08 07:25:00,4025.71
2024-01-08 07:30:00,4090.64
2024-01-08 07:35:00,4145.47
2024-01-08 07:40:00,4169.72
2024-01-08 07:45:00,4240.8
2024-01-08 07:50:00,4301.76
2024-01-08 07:55:00,4322.85
2024-01-08 08:00:00,4413.13
2024-01-08 08:05:00,4392.77
2024-01-08 08:10:00,4444.77
2024-01-08 08:15:00,4473.63
2024-01-08 08:20:00,4521.28
2024-01-08 08:25:00,4561.78
2024-01-08 08:30:00,4610.51
2024-01-08 08:35:00,4607.6
2024-01-08 08:40:00,4683.73
2024-01-08 08:45:00,4742.54
2024-01-08 08:50:00,4725.62
2024-01-08 08:55:00,4738.28
2024-01-08 09:00:00,4722.12
2024-01-08 09:05:00,4691.84
2024-01-08 09:10:00,4794.07
2024-01-08 09:15:00,4846.94
2024-01-08 09:20:00,4907.23
2024-01-08 09:25:00,4952.59
2024-01-08 09:30:00,4958.22
2024-01-08 09:35:00,4969.93
2024-01-08 09:40:00,5019.27
2024-01-08 09:45:00,5080.61
2024-01-08 09:50:00,5160.19
2024-01-08 09:55:00,5110.95
2024-01-08 10:00:00,5133.84
2024-01-08 10:05:00,5111.98
2024-01-08 10:10:00,5145.68
2024-01-08 10:15:00,5094.36
2024-01-08 10:20:00,5150.84
2024-01-08 10:25:00,5182.13
2024-01-08 10:30:00,5222.96
2024-01-08 10:35:00,5238.48
2024-01-08 10:40:00,5243.17
2024-01-08 10:45:00,5300.65
2024-01-08 10:50:00,5294.02
2024-01-08 10:55:00,5275.36
2024-01-08 11:00:00,5255.75
2024-01-08 11:05:00,5229.13
2024-01-08 11:10:00,5217.5
2024-01-08 11:15:00,5203.38
2024-01-08 11:20:00,5180.43
2024-01-08 11:25:00,5171.33
2024-01-08 11:30:00,5138.74
2024-01-08 11:35:00,5132.08
2024-01-08 11:40:00,5134.07
2024-01-08 11:45:00,5134.33
2024-01-08 11:50:00,5057.05
2024-01-08 11:55:00,5092.31
2024-01-08 12:00:00,5069.13
2024-01-08 12:05:00,5095.03
2024-01-08 12:10:00,5029.91
2024-01-08 12:15:00,5021.64
2024-01-08 12:20:00,5017.12
2024-01-08 12:25:00,5006.25
2024-01-08 12:30:00,4983.08
2024-01-08 12:35:00,4934.89
2024-01-08 12:40:00,4954.02
2024-01-08 12:45:00,4895.86
2024-01-08 12:50:00,4889.94
2024-01-08 12:55:00,4839.5
2024-01-08 13:00:00,4733.63
2024-01-08 13:05:00,4664.67
2024-01-08 13:10:00,4648.03
2024-01-08 13:15:00,4616.81
2024-01-08 13:20:00,4569.06
2024-01-08 13:25:00,4593.84
2024-01-08 13:30:00,4537.41
2024-01-08 13:35:00,4555.28
2024-01-08 13:40:00,4545.61
2024-01-08 13:45:00,4551.92
2024-01-08 13:50:00,4585.3
2024-01-08 13:55:00,4529.18
2024-01-08 14:00:00,4537.42
2024-01-08 14:05:00,4498.63
2024-01-08 14:10:00,4459.24
2024-01-08 14:15:00,4442.24
2024-01-08 14:20:00,4444.77
2024-01-08 14:25:00,4442.29
2024-01-08 14:30:00,4458.06
2024-01-08 14:35:00,4430.76
2024-01-08 14:40:00,4422.92
2024-01-08 14:45:00,4342.29
2024-01-08 14:50:00,4306.74
2024-01-08 14:55:00,4330.45
2024-01-08 15:00:00,4335.1
2024-01-08 15:05:00,4302.21
2024-01-08 15:10:00,4251.77
2024-01-08 15:15:00,4217.27
2024-01-08 15:20:00,4219.74
2024-01-08 15:25:00,4204.28
2024-01-08 15:30:00,4219.93
2024-01-08 15:35:00,4157.18
2024-01-08 15:40:00,4158.11
2024-01-08 15:45:00,4134.19
2024-01-08 15:50:00,4124.24
2024-01-08 15:55:00,4110.34
2024-01-08 16:00:00,4116.05
2024-01-08 16:05:00,4084.69
2024-01-08 16:10:00,4052.39
2024-01-08 16:15:00,4071.3
2024-01-08 16:20:00,4087.32
2024-01-08 16:25:00,4068.92
2024-01-08 16:30:00,4065.18
2024-01-08 16:35:00,4067.84
2024-01-08 16:40:00,4078.13
2024-01-08 16:45:00,4109.03
2024-01-08 16:50:00,4113.96
2024-01-08 16:55:00,4066.95
2024-01-08 17:00:00,4111.83
2024-01-08 17:05:00,4155.22
2024-01-08 17:10:00,4122.91
2024-01-08 17:15:00,4180.95
2024-01-08 17:20:00,4203.15
2024-01-08 17:25:00,4240.19
2024-01-08 17:30:00,4230.81
2024-01-08 17:35:00,4281.36
2024-01-08 17:40:00,4291.9
2024-01-08 17:45:00,4339.79
2024-01-08 17:50:00,4345.18
2024-01-08 17:55:00,4358.93
2024-01-08 18:00:00,4387.61
2024-01-08 18:05:00,4371.05
2024-01-08 18:10:00,4387.16
2024-01-08 18:15:00,4373.77
2024-01-08 18:20:00,4334.9
2024-01-08 18:25:00,4426.38
2024-01-08 18:30:00,4397.79
2024-01-08 18:35:00,4397.6
2024-01-08 18:40:00,4383.68
2024-01-08 18:45:00,4423.18
2024-01-08 18:50:00,4353.1
2024-01-08 18:55:00,4410.66
2024-01-08 19:00:00,4417.51
2024-01-08 19:05:00,4343.15
2024-01-08 19:10:00,4322.78
2024-01-08 19:15:00,4352.73
2024-01-08 19:20:00,4331.93
2024-01-08 19:25:00,4340.87
2024-01-08 19:30:00,4305.41
2024-01-08 19:35:00,4305.6
2024-01-08 19:40:00,4295.92
2024-01-08 19:45:00,4222.9
2024-01-08 19:50:00,4256.37
2024-01-08 19:55:00,4243.91
2024-01-08 20:00:00,4198.46
2024-01-08 20:05:00,4171.99
2024-01-08 20:10:00,4140.19
2024-01-08 20:15:00,4113.49
2024-01-08 20:20:00,4161.58
2024-01-08 20:25:00,4151.56
2024-01-08 20:30:00,4087.78
2024-01-08 20:35:00,4072.11
2024-01-08 20:40:00,4066.01
2024-01-08 20:45:00,4055.42
2024-01-08 20:50:00,4067.24
2024-01-08 20:55:00,4020.14
2024-01-08 21:00:00,4023.8
2024-01-08 21:05:00,3951.75
2024-01-08 21:10:00,3946.51
2024-01-08 21:15:00,3932.11
2024-01-08 21:20:00,3938.03
2024-01-08 21:25:00,3972.61
2024-01-08 21:30:00,3909.39
2024-01-08 21:35:00,3877.91
2024-01-08 21:40:00,3909.76
2024-01-08 21:45:00,3864.92
2024-01-08 21:50:00,3856.25
2024-01-08 21:55:00,3820.55
2024-01-08 22:00:00,3766.73
2024-01-08 22:05:00,3729.25
2024-01-08 22:10:00,3704.27
2024-01-08 22:15:00,3656.23
2024-01-08 22:20:00,3597.51
2024-01-08 22:25:00,3527.29
2024-01-08 22:30:00,3520.58
2024-01-08 22:35:00,3454.67
2024-01-08 22:40:00,3428.98
2024-01-08 22:45:00,3388.91
2024-01-08 22:50:00,3311.48
2024-01-08 22:55:00,3251.03
2024-01-08 23:00:00,3187.01
2024-01-08 23:05:00,3118.58
2024-01-08 23:10:00,3113.19
2024-01-08 23:15:00,3041.96
2024-01-08 23:20:00,2996.27
2024-01-08 23:25:00,2926.1
2024-01-08 23:30:00,2926.1
2024-01-08 23:35:00,2926.1
2024-01-08 23:40:00,2926.1
2024-01-08 23:45:00,2926.1
2024-01-08 23:50:00,2926.1
2024-01-08 23:55:00,2926.1
2024-01-09 00:00:00,2587.9
2024-01-09 00:05:00,2558.13
2024-01-09 00:10:00,2502.41
2024-01-09 00:15:00,2474.45
2024-01-09 00:20:00,2435.26
2024-01-09 00:25:00,2380.49
2024-01-09 00:30:00,2348.41
2024-01-09 00:35:00,2314.43
2024-01-09 00:40:00,2268.7
2024-01-09 00:45:00,2251.47
2024-01-09 00:50:00,2217.34
2024-01-09 00:55:00,2192.14
2024-01-09 01:00:00,2167.11
2024-01-09 01:05:00,2135.75
2024-01-09 01:10:00,2124.39
2024-01-09 01:15:00,2090.65
2024-01-09 01:20:00,2074.21
2024-01-09 01:25:00,2055.38
2024-01-09 01:30:00,2042.3
2024-01-09 01:35:00,2022.97
2024-01-09 01:40:00,2012.45
2024-01-09 01:45:00,1987.35
2024-01-09 01:50:00,1973.33
2024-01-09 01:55:00,1965.89
2024-01-09 02:00:00,1954.87
2024-01-09 02:05:00,1942.49
2024-01-09 02:10:00,1932.98
2024-01-09 02:15:00,1930.89
2024-01-09 02:20:00,1917.05
2024-01-09 02:25:00,1913.81
2024-01-09 02:30:00,1902.46
2024-01-09 02:35:00,1894.67
2024-01-09 02:40:00,1886.04
2024-01-09 02:45:00,1876.09
2024-01-09 02:50:00,1865.39
2024-01-09 02:55:00,1859.67
2024-01-09 03:00:00,1856.74
2024-01-09 03:05:00,1847.59
2024-01-09 03:10:00,1849.58
2024-01-09 03:15:00,1848.31
2024-01-09 03:20:00,1843.2
2024-01-09 03:25:00,1836.95
2024-01-09 03:30:00,1833.33
2024-01-09 03:35:00,1839.53
2024-01-09 03:40:00,1828.61
2024-01-09 03:45:00,1837.9
2024-01-09 03:50:00,1824.72
2024-01-09 03:55:00,1830.13
2024-01-09 04:00:00,1836.94
2024-01-09 04:05:00,1855.03
2024-01-09 04:10:00,1865.74
2024-01-09 04:15:00,1876.68
2024-01-09 04:20:00,1891.06
2024-01-09 04:25:00,1903.26
2024-01-09 04:30:00,1925.81
2024-01-09 04:35:00,1936.78
2024-01-09 04:40:00,1968.99
2024-01-09 04:45:00,1982.78
2024-01-09 04:50:00,2005.69
2024-01-09 04:55:00,2029.18
2024-01-09 05:00:00,2052.79
2024-01-09 05:05:00,2091.63
2024-01-09 05:10:00,2147.59
2024-01-09 05:15:00,2199.91
2024-01-09 05:20:00,2245.81
2024-01-09 05:25:00,2287.94
2024-01-09 05:30:00,2326.21
2024-01-09 05:35:00,2404.93
2024-01-09 05:40:00,2444.34
2024-01-09 05:45:00,2536.29
2024-01-09 05:50:00,2562.53
2024-01-09 05:55:00,2630.79
2024-01-09 06:00:00,2689.34
2024-01-09 06:05:00,2809.35
2024-01-09 06:10:00,2908.76
2024-01-09 06:15:00,3037.71
2024-01-09 06:20:00,3127.58
2024-01-09 06:25:00,3221.69
2024-01-09 06:30:00,3277.77
2024-01-09 06:35:00,3411.66
2024-01-09 06:40:00,3448.9
2024-01-09 06:45:00,3558.62
2024-01-09 06:50:00,3642.31
2024-01-09 06:55:00,3678.47
2024-01-09 07:00:00,3746.66
2024-01-09 07:05:00,3834.48
2024-01-09 07:10:00,3901.96
2024-01-09 07:15:00,3956.82
2024-01-09 07:20:00,4049.11
2024-01-09 07:25:00,4100.94
2024-01-09 07:30:00,4175.47
2024-01-09 07:35:00,4200.24
2024-01-09 07:40:00,4246.15
2024-01-09 07:45:00,4294.99
2024-01-09 07:50:00,4369.26
2024-01-09 07:55:00,4345.19
2024-01-09 08:00:00,4461.09
2024-01-09 08:05:00,4488.28
2024-01-09 08:10:00,4529.63
2024-01-09 08:15:00,4578.69
2024-01-09 08:20:00,4612.14
2024-01-09 08:25:00,4673.9
2024-01-09 08:30:00,4757.3
2024-01-09 08:35:00,4752.14
2024-01-09 08:40:00,4738.22
2024-01-09 08:45:00,4782.35
2024-01-09 08:50:00,4761.92
2024-01-09 08:55:00,4781.21
2024-01-09 09:00:00,4826.03
2024-01-09 09:05:00,4802.03
2024-01-09 09:10:00,4837.67
2024-01-09 09:15:00,4924.42
